id,RUL
10872,108
10873,107
10874,106
10875,105
10876,104
10877,103
10878,102
10879,101
10880,100
10881,99
10882,98
10883,97
10884,96
10885,95
10886,94
10887,93
10888,92
10889,91
10890,90
10891,89
10892,88
10893,87
10894,86
10895,85
10896,84
10897,83
10898,82
10899,81
10900,80
10901,79
10902,78
10903,77
10904,76
10905,75
10906,74
10907,73
10908,72
10909,71
10910,70
10911,69
10912,68
10913,67
10914,66
10915,65
10916,64
10917,63
10918,62
10919,61
10920,60
10921,59
10922,58
10923,57
10924,56
10925,55
10926,54
10927,53
10928,52
10929,51
10930,50
10931,49
10932,48
10933,47
10934,46
10935,45
10936,44
10937,43
10938,42
10939,41
10940,40
10941,39
10942,38
10943,37
10944,36
10945,35
10946,34
10947,33
10948,32
10949,31
10950,30
10951,29
10952,28
10953,27
10954,26
10955,25
10956,24
10957,23
10958,22
10959,21
10960,20
10961,19
10962,18
10963,17
10964,16
10965,15
10966,14
10967,13
10968,12
10969,11
10970,10
10971,9
10972,8
10973,7
10974,6
10975,5
10976,4
10977,3
10978,2
10979,1
10980,0
10981,274
10982,273
10983,272
10984,271
10985,270
10986,269
10987,268
10988,267
10989,266
10990,265
10991,264
10992,263
10993,262
10994,261
10995,260
10996,259
10997,258
10998,257
10999,256
11000,255
11001,254
11002,253
11003,252
11004,251
11005,250
11006,249
11007,248
11008,247
11009,246
11010,245
11011,244
11012,243
11013,242
11014,241
11015,240
11016,239
11017,238
11018,237
11019,236
11020,235
11021,234
11022,233
11023,232
11024,231
11025,230
11026,229
11027,228
11028,227
11029,226
11030,225
11031,224
11032,223
11033,222
11034,221
11035,220
11036,219
11037,218
11038,217
11039,216
11040,215
11041,214
11042,213
11043,212
11044,211
11045,210
11046,209
11047,208
11048,207
11049,206
11050,205
11051,204
11052,203
11053,202
11054,201
11055,200
11056,199
11057,198
11058,197
11059,196
11060,195
11061,194
11062,193
11063,192
11064,191
11065,190
11066,189
11067,188
11068,187
11069,186
11070,185
11071,184
11072,183
11073,182
11074,181
11075,180
11076,179
11077,178
11078,177
11079,176
11080,175
11081,174
11082,173
11083,172
11084,171
11085,170
11086,169
11087,168
11088,167
11089,166
11090,165
11091,164
11092,163
11093,162
11094,161
11095,160
11096,159
11097,158
11098,157
11099,156
11100,155
11101,154
11102,153
11103,152
11104,151
11105,150
11106,149
11107,148
11108,147
11109,146
11110,145
11111,144
11112,143
11113,142
11114,141
11115,140
11116,139
11117,138
11118,137
11119,136
11120,135
11121,134
11122,133
11123,132
11124,131
11125,130
11126,129
11127,128
11128,127
11129,126
11130,125
11131,124
11132,123
11133,122
11134,121
11135,120
11136,119
11137,118
11138,117
11139,116
11140,115
11141,114
11142,113
11143,112
11144,111
11145,110
11146,109
11147,108
11148,107
11149,106
11150,105
11151,104
11152,103
11153,102
11154,101
11155,100
11156,99
11157,98
11158,97
11159,96
11160,95
11161,94
11162,93
11163,92
11164,91
11165,90
11166,89
11167,88
11168,87
11169,86
11170,85
11171,84
11172,83
11173,82
11174,81
11175,80
11176,79
11177,78
11178,77
11179,76
11180,75
11181,74
11182,73
11183,72
11184,71
11185,70
11186,69
11187,68
11188,67
11189,66
11190,65
11191,64
11192,63
11193,62
11194,61
11195,60
11196,59
11197,58
11198,57
11199,56
11200,55
11201,54
11202,53
11203,52
11204,51
11205,50
11206,49
11207,48
11208,47
11209,46
11210,45
11211,44
11212,43
11213,42
11214,41
11215,40
11216,39
11217,38
11218,37
11219,36
11220,35
11221,34
11222,33
11223,32
11224,31
11225,30
11226,29
11227,28
11228,27
11229,26
11230,25
11231,24
11232,23
11233,22
11234,21
11235,20
11236,19
11237,18
11238,17
11239,16
11240,15
11241,14
11242,13
11243,12
11244,11
11245,10
11246,9
11247,8
11248,7
11249,6
11250,5
11251,4
11252,3
11253,2
11254,1
11255,0
11256,136
11257,135
11258,134
11259,133
11260,132
11261,131
11262,130
11263,129
11264,128
11265,127
11266,126
11267,125
11268,124
11269,123
11270,122
11271,121
11272,120
11273,119
11274,118
11275,117
11276,116
11277,115
11278,114
11279,113
11280,112
11281,111
11282,110
11283,109
11284,108
11285,107
11286,106
11287,105
11288,104
11289,103
11290,102
11291,101
11292,100
11293,99
11294,98
11295,97
11296,96
11297,95
11298,94
11299,93
11300,92
11301,91
11302,90
11303,89
11304,88
11305,87
11306,86
11307,85
11308,84
11309,83
11310,82
11311,81
11312,80
11313,79
11314,78
11315,77
11316,76
11317,75
11318,74
11319,73
11320,72
11321,71
11322,70
11323,69
11324,68
11325,67
11326,66
11327,65
11328,64
11329,63
11330,62
11331,61
11332,60
11333,59
11334,58
11335,57
11336,56
11337,55
11338,54
11339,53
11340,52
11341,51
11342,50
11343,49
11344,48
11345,47
11346,46
11347,45
11348,44
11349,43
11350,42
11351,41
11352,40
11353,39
11354,38
11355,37
11356,36
11357,35
11358,34
11359,33
11360,32
11361,31
11362,30
11363,29
11364,28
11365,27
11366,26
11367,25
11368,24
11369,23
11370,22
11371,21
11372,20
11373,19
11374,18
11375,17
11376,16
11377,15
11378,14
11379,13
11380,12
11381,11
11382,10
11383,9
11384,8
11385,7
11386,6
11387,5
11388,4
11389,3
11390,2
11391,1
11392,0
11393,146
11394,145
11395,144
11396,143
11397,142
11398,141
11399,140
11400,139
11401,138
11402,137
11403,136
11404,135
11405,134
11406,133
11407,132
11408,131
11409,130
11410,129
11411,128
11412,127
11413,126
11414,125
11415,124
11416,123
11417,122
11418,121
11419,120
11420,119
11421,118
11422,117
11423,116
11424,115
11425,114
11426,113
11427,112
11428,111
11429,110
11430,109
11431,108
11432,107
11433,106
11434,105
11435,104
11436,103
11437,102
11438,101
11439,100
11440,99
11441,98
11442,97
11443,96
11444,95
11445,94
11446,93
11447,92
11448,91
11449,90
11450,89
11451,88
11452,87
11453,86
11454,85
11455,84
11456,83
11457,82
11458,81
11459,80
11460,79
11461,78
11462,77
11463,76
11464,75
11465,74
11466,73
11467,72
11468,71
11469,70
11470,69
11471,68
11472,67
11473,66
11474,65
11475,64
11476,63
11477,62
11478,61
11479,60
11480,59
11481,58
11482,57
11483,56
11484,55
11485,54
11486,53
11487,52
11488,51
11489,50
11490,49
11491,48
11492,47
11493,46
11494,45
11495,44
11496,43
11497,42
11498,41
11499,40
11500,39
11501,38
11502,37
11503,36
11504,35
11505,34
11506,33
11507,32
11508,31
11509,30
11510,29
11511,28
11512,27
11513,26
11514,25
11515,24
11516,23
11517,22
11518,21
11519,20
11520,19
11521,18
11522,17
11523,16
11524,15
11525,14
11526,13
11527,12
11528,11
11529,10
11530,9
11531,8
11532,7
11533,6
11534,5
11535,4
11536,3
11537,2
11538,1
11539,0
11540,230
11541,229
11542,228
11543,227
11544,226
11545,225
11546,224
11547,223
11548,222
11549,221
11550,220
11551,219
11552,218
11553,217
11554,216
11555,215
11556,214
11557,213
11558,212
11559,211
11560,210
11561,209
11562,208
11563,207
11564,206
11565,205
11566,204
11567,203
11568,202
11569,201
11570,200
11571,199
11572,198
11573,197
11574,196
11575,195
11576,194
11577,193
11578,192
11579,191
11580,190
11581,189
11582,188
11583,187
11584,186
11585,185
11586,184
11587,183
11588,182
11589,181
11590,180
11591,179
11592,178
11593,177
11594,176
11595,175
11596,174
11597,173
11598,172
11599,171
11600,170
11601,169
11602,168
11603,167
11604,166
11605,165
11606,164
11607,163
11608,162
11609,161
11610,160
11611,159
11612,158
11613,157
11614,156
11615,155
11616,154
11617,153
11618,152
11619,151
11620,150
11621,149
11622,148
11623,147
11624,146
11625,145
11626,144
11627,143
11628,142
11629,141
11630,140
11631,139
11632,138
11633,137
11634,136
11635,135
11636,134
11637,133
11638,132
11639,131
11640,130
11641,129
11642,128
11643,127
11644,126
11645,125
11646,124
11647,123
11648,122
11649,121
11650,120
11651,119
11652,118
11653,117
11654,116
11655,115
11656,114
11657,113
11658,112
11659,111
11660,110
11661,109
11662,108
11663,107
11664,106
11665,105
11666,104
11667,103
11668,102
11669,101
11670,100
11671,99
11672,98
11673,97
11674,96
11675,95
11676,94
11677,93
11678,92
11679,91
11680,90
11681,89
11682,88
11683,87
11684,86
11685,85
11686,84
11687,83
11688,82
11689,81
11690,80
11691,79
11692,78
11693,77
11694,76
11695,75
11696,74
11697,73
11698,72
11699,71
11700,70
11701,69
11702,68
11703,67
11704,66
11705,65
11706,64
11707,63
11708,62
11709,61
11710,60
11711,59
11712,58
11713,57
11714,56
11715,55
11716,54
11717,53
11718,52
11719,51
11720,50
11721,49
11722,48
11723,47
11724,46
11725,45
11726,44
11727,43
11728,42
11729,41
11730,40
11731,39
11732,38
11733,37
11734,36
11735,35
11736,34
11737,33
11738,32
11739,31
11740,30
11741,29
11742,28
11743,27
11744,26
11745,25
11746,24
11747,23
11748,22
11749,21
11750,20
11751,19
11752,18
11753,17
11754,16
11755,15
11756,14
11757,13
11758,12
11759,11
11760,10
11761,9
11762,8
11763,7
11764,6
11765,5
11766,4
11767,3
11768,2
11769,1
11770,0
11771,171
11772,170
11773,169
11774,168
11775,167
11776,166
11777,165
11778,164
11779,163
11780,162
11781,161
11782,160
11783,159
11784,158
11785,157
11786,156
11787,155
11788,154
11789,153
11790,152
11791,151
11792,150
11793,149
11794,148
11795,147
11796,146
11797,145
11798,144
11799,143
11800,142
11801,141
11802,140
11803,139
11804,138
11805,137
11806,136
11807,135
11808,134
11809,133
11810,132
11811,131
11812,130
11813,129
11814,128
11815,127
11816,126
11817,125
11818,124
11819,123
11820,122
11821,121
11822,120
11823,119
11824,118
11825,117
11826,116
11827,115
11828,114
11829,113
11830,112
11831,111
11832,110
11833,109
11834,108
11835,107
11836,106
11837,105
11838,104
11839,103
11840,102
11841,101
11842,100
11843,99
11844,98
11845,97
11846,96
11847,95
11848,94
11849,93
11850,92
11851,91
11852,90
11853,89
11854,88
11855,87
11856,86
11857,85
11858,84
11859,83
11860,82
11861,81
11862,80
11863,79
11864,78
11865,77
11866,76
11867,75
11868,74
11869,73
11870,72
11871,71
11872,70
11873,69
11874,68
11875,67
11876,66
11877,65
11878,64
11879,63
11880,62
11881,61
11882,60
11883,59
11884,58
11885,57
11886,56
11887,55
11888,54
11889,53
11890,52
11891,51
11892,50
11893,49
11894,48
11895,47
11896,46
11897,45
11898,44
11899,43
11900,42
11901,41
11902,40
11903,39
11904,38
11905,37
11906,36
11907,35
11908,34
11909,33
11910,32
11911,31
11912,30
11913,29
11914,28
11915,27
11916,26
11917,25
11918,24
11919,23
11920,22
11921,21
11922,20
11923,19
11924,18
11925,17
11926,16
11927,15
11928,14
11929,13
11930,12
11931,11
11932,10
11933,9
11934,8
11935,7
11936,6
11937,5
11938,4
11939,3
11940,2
11941,1
11942,0
11943,184
11944,183
11945,182
11946,181
11947,180
11948,179
11949,178
11950,177
11951,176
11952,175
11953,174
11954,173
11955,172
11956,171
11957,170
11958,169
11959,168
11960,167
11961,166
11962,165
11963,164
11964,163
11965,162
11966,161
11967,160
11968,159
11969,158
11970,157
11971,156
11972,155
11973,154
11974,153
11975,152
11976,151
11977,150
11978,149
11979,148
11980,147
11981,146
11982,145
11983,144
11984,143
11985,142
11986,141
11987,140
11988,139
11989,138
11990,137
11991,136
11992,135
11993,134
11994,133
11995,132
11996,131
11997,130
11998,129
11999,128
12000,127
12001,126
12002,125
12003,124
12004,123
12005,122
12006,121
12007,120
12008,119
12009,118
12010,117
12011,116
12012,115
12013,114
12014,113
12015,112
12016,111
12017,110
12018,109
12019,108
12020,107
12021,106
12022,105
12023,104
12024,103
12025,102
12026,101
12027,100
12028,99
12029,98
12030,97
12031,96
12032,95
12033,94
12034,93
12035,92
12036,91
12037,90
12038,89
12039,88
12040,87
12041,86
12042,85
12043,84
12044,83
12045,82
12046,81
12047,80
12048,79
12049,78
12050,77
12051,76
12052,75
12053,74
12054,73
12055,72
12056,71
12057,70
12058,69
12059,68
12060,67
12061,66
12062,65
12063,64
12064,63
12065,62
12066,61
12067,60
12068,59
12069,58
12070,57
12071,56
12072,55
12073,54
12074,53
12075,52
12076,51
12077,50
12078,49
12079,48
12080,47
12081,46
12082,45
12083,44
12084,43
12085,42
12086,41
12087,40
12088,39
12089,38
12090,37
12091,36
12092,35
12093,34
12094,33
12095,32
12096,31
12097,30
12098,29
12099,28
12100,27
12101,26
12102,25
12103,24
12104,23
12105,22
12106,21
12107,20
12108,19
12109,18
12110,17
12111,16
12112,15
12113,14
12114,13
12115,12
12116,11
12117,10
12118,9
12119,8
12120,7
12121,6
12122,5
12123,4
12124,3
12125,2
12126,1
12127,0
12128,179
12129,178
12130,177
12131,176
12132,175
12133,174
12134,173
12135,172
12136,171
12137,170
12138,169
12139,168
12140,167
12141,166
12142,165
12143,164
12144,163
12145,162
12146,161
12147,160
12148,159
12149,158
12150,157
12151,156
12152,155
12153,154
12154,153
12155,152
12156,151
12157,150
12158,149
12159,148
12160,147
12161,146
12162,145
12163,144
12164,143
12165,142
12166,141
12167,140
12168,139
12169,138
12170,137
12171,136
12172,135
12173,134
12174,133
12175,132
12176,131
12177,130
12178,129
12179,128
12180,127
12181,126
12182,125
12183,124
12184,123
12185,122
12186,121
12187,120
12188,119
12189,118
12190,117
12191,116
12192,115
12193,114
12194,113
12195,112
12196,111
12197,110
12198,109
12199,108
12200,107
12201,106
12202,105
12203,104
12204,103
12205,102
12206,101
12207,100
12208,99
12209,98
12210,97
12211,96
12212,95
12213,94
12214,93
12215,92
12216,91
12217,90
12218,89
12219,88
12220,87
12221,86
12222,85
12223,84
12224,83
12225,82
12226,81
12227,80
12228,79
12229,78
12230,77
12231,76
12232,75
12233,74
12234,73
12235,72
12236,71
12237,70
12238,69
12239,68
12240,67
12241,66
12242,65
12243,64
12244,63
12245,62
12246,61
12247,60
12248,59
12249,58
12250,57
12251,56
12252,55
12253,54
12254,53
12255,52
12256,51
12257,50
12258,49
12259,48
12260,47
12261,46
12262,45
12263,44
12264,43
12265,42
12266,41
12267,40
12268,39
12269,38
12270,37
12271,36
12272,35
12273,34
12274,33
12275,32
12276,31
12277,30
12278,29
12279,28
12280,27
12281,26
12282,25
12283,24
12284,23
12285,22
12286,21
12287,20
12288,19
12289,18
12290,17
12291,16
12292,15
12293,14
12294,13
12295,12
12296,11
12297,10
12298,9
12299,8
12300,7
12301,6
12302,5
12303,4
12304,3
12305,2
12306,1
12307,0
12308,173
12309,172
12310,171
12311,170
12312,169
12313,168
12314,167
12315,166
12316,165
12317,164
12318,163
12319,162
12320,161
12321,160
12322,159
12323,158
12324,157
12325,156
12326,155
12327,154
12328,153
12329,152
12330,151
12331,150
12332,149
12333,148
12334,147
12335,146
12336,145
12337,144
12338,143
12339,142
12340,141
12341,140
12342,139
12343,138
12344,137
12345,136
12346,135
12347,134
12348,133
12349,132
12350,131
12351,130
12352,129
12353,128
12354,127
12355,126
12356,125
12357,124
12358,123
12359,122
12360,121
12361,120
12362,119
12363,118
12364,117
12365,116
12366,115
12367,114
12368,113
12369,112
12370,111
12371,110
12372,109
12373,108
12374,107
12375,106
12376,105
12377,104
12378,103
12379,102
12380,101
12381,100
12382,99
12383,98
12384,97
12385,96
12386,95
12387,94
12388,93
12389,92
12390,91
12391,90
12392,89
12393,88
12394,87
12395,86
12396,85
12397,84
12398,83
12399,82
12400,81
12401,80
12402,79
12403,78
12404,77
12405,76
12406,75
12407,74
12408,73
12409,72
12410,71
12411,70
12412,69
12413,68
12414,67
12415,66
12416,65
12417,64
12418,63
12419,62
12420,61
12421,60
12422,59
12423,58
12424,57
12425,56
12426,55
12427,54
12428,53
12429,52
12430,51
12431,50
12432,49
12433,48
12434,47
12435,46
12436,45
12437,44
12438,43
12439,42
12440,41
12441,40
12442,39
12443,38
12444,37
12445,36
12446,35
12447,34
12448,33
12449,32
12450,31
12451,30
12452,29
12453,28
12454,27
12455,26
12456,25
12457,24
12458,23
12459,22
12460,21
12461,20
12462,19
12463,18
12464,17
12465,16
12466,15
12467,14
12468,13
12469,12
12470,11
12471,10
12472,9
12473,8
12474,7
12475,6
12476,5
12477,4
12478,3
12479,2
12480,1
12481,0
12482,282
12483,281
12484,280
12485,279
12486,278
12487,277
12488,276
12489,275
12490,274
12491,273
12492,272
12493,271
12494,270
12495,269
12496,268
12497,267
12498,266
12499,265
12500,264
12501,263
12502,262
12503,261
12504,260
12505,259
12506,258
12507,257
12508,256
12509,255
12510,254
12511,253
12512,252
12513,251
12514,250
12515,249
12516,248
12517,247
12518,246
12519,245
12520,244
12521,243
12522,242
12523,241
12524,240
12525,239
12526,238
12527,237
12528,236
12529,235
12530,234
12531,233
12532,232
12533,231
12534,230
12535,229
12536,228
12537,227
12538,226
12539,225
12540,224
12541,223
12542,222
12543,221
12544,220
12545,219
12546,218
12547,217
12548,216
12549,215
12550,214
12551,213
12552,212
12553,211
12554,210
12555,209
12556,208
12557,207
12558,206
12559,205
12560,204
12561,203
12562,202
12563,201
12564,200
12565,199
12566,198
12567,197
12568,196
12569,195
12570,194
12571,193
12572,192
12573,191
12574,190
12575,189
12576,188
12577,187
12578,186
12579,185
12580,184
12581,183
12582,182
12583,181
12584,180
12585,179
12586,178
12587,177
12588,176
12589,175
12590,174
12591,173
12592,172
12593,171
12594,170
12595,169
12596,168
12597,167
12598,166
12599,165
12600,164
12601,163
12602,162
12603,161
12604,160
12605,159
12606,158
12607,157
12608,156
12609,155
12610,154
12611,153
12612,152
12613,151
12614,150
12615,149
12616,148
12617,147
12618,146
12619,145
12620,144
12621,143
12622,142
12623,141
12624,140
12625,139
12626,138
12627,137
12628,136
12629,135
12630,134
12631,133
12632,132
12633,131
12634,130
12635,129
12636,128
12637,127
12638,126
12639,125
12640,124
12641,123
12642,122
12643,121
12644,120
12645,119
12646,118
12647,117
12648,116
12649,115
12650,114
12651,113
12652,112
12653,111
12654,110
12655,109
12656,108
12657,107
12658,106
12659,105
12660,104
12661,103
12662,102
12663,101
12664,100
12665,99
12666,98
12667,97
12668,96
12669,95
12670,94
12671,93
12672,92
12673,91
12674,90
12675,89
12676,88
12677,87
12678,86
12679,85
12680,84
12681,83
12682,82
12683,81
12684,80
12685,79
12686,78
12687,77
12688,76
12689,75
12690,74
12691,73
12692,72
12693,71
12694,70
12695,69
12696,68
12697,67
12698,66
12699,65
12700,64
12701,63
12702,62
12703,61
12704,60
12705,59
12706,58
12707,57
12708,56
12709,55
12710,54
12711,53
12712,52
12713,51
12714,50
12715,49
12716,48
12717,47
12718,46
12719,45
12720,44
12721,43
12722,42
12723,41
12724,40
12725,39
12726,38
12727,37
12728,36
12729,35
12730,34
12731,33
12732,32
12733,31
12734,30
12735,29
12736,28
12737,27
12738,26
12739,25
12740,24
12741,23
12742,22
12743,21
12744,20
12745,19
12746,18
12747,17
12748,16
12749,15
12750,14
12751,13
12752,12
12753,11
12754,10
12755,9
12756,8
12757,7
12758,6
12759,5
12760,4
12761,3
12762,2
12763,1
12764,0
12765,152
12766,151
12767,150
12768,149
12769,148
12770,147
12771,146
12772,145
12773,144
12774,143
12775,142
12776,141
12777,140
12778,139
12779,138
12780,137
12781,136
12782,135
12783,134
12784,133
12785,132
12786,131
12787,130
12788,129
12789,128
12790,127
12791,126
12792,125
12793,124
12794,123
12795,122
12796,121
12797,120
12798,119
12799,118
12800,117
12801,116
12802,115
12803,114
12804,113
12805,112
12806,111
12807,110
12808,109
12809,108
12810,107
12811,106
12812,105
12813,104
12814,103
12815,102
12816,101
12817,100
12818,99
12819,98
12820,97
12821,96
12822,95
12823,94
12824,93
12825,92
12826,91
12827,90
12828,89
12829,88
12830,87
12831,86
12832,85
12833,84
12834,83
12835,82
12836,81
12837,80
12838,79
12839,78
12840,77
12841,76
12842,75
12843,74
12844,73
12845,72
12846,71
12847,70
12848,69
12849,68
12850,67
12851,66
12852,65
12853,64
12854,63
12855,62
12856,61
12857,60
12858,59
12859,58
12860,57
12861,56
12862,55
12863,54
12864,53
12865,52
12866,51
12867,50
12868,49
12869,48
12870,47
12871,46
12872,45
12873,44
12874,43
12875,42
12876,41
12877,40
12878,39
12879,38
12880,37
12881,36
12882,35
12883,34
12884,33
12885,32
12886,31
12887,30
12888,29
12889,28
12890,27
12891,26
12892,25
12893,24
12894,23
12895,22
12896,21
12897,20
12898,19
12899,18
12900,17
12901,16
12902,15
12903,14
12904,13
12905,12
12906,11
12907,10
12908,9
12909,8
12910,7
12911,6
12912,5
12913,4
12914,3
12915,2
12916,1
12917,0
12918,201
12919,200
12920,199
12921,198
12922,197
12923,196
12924,195
12925,194
12926,193
12927,192
12928,191
12929,190
12930,189
12931,188
12932,187
12933,186
12934,185
12935,184
12936,183
12937,182
12938,181
12939,180
12940,179
12941,178
12942,177
12943,176
12944,175
12945,174
12946,173
12947,172
12948,171
12949,170
12950,169
12951,168
12952,167
12953,166
12954,165
12955,164
12956,163
12957,162
12958,161
12959,160
12960,159
12961,158
12962,157
12963,156
12964,155
12965,154
12966,153
12967,152
12968,151
12969,150
12970,149
12971,148
12972,147
12973,146
12974,145
12975,144
12976,143
12977,142
12978,141
12979,140
12980,139
12981,138
12982,137
12983,136
12984,135
12985,134
12986,133
12987,132
12988,131
12989,130
12990,129
12991,128
12992,127
12993,126
12994,125
12995,124
12996,123
12997,122
12998,121
12999,120
13000,119
13001,118
13002,117
13003,116
13004,115
13005,114
13006,113
13007,112
13008,111
13009,110
13010,109
13011,108
13012,107
13013,106
13014,105
13015,104
13016,103
13017,102
13018,101
13019,100
13020,99
13021,98
13022,97
13023,96
13024,95
13025,94
13026,93
13027,92
13028,91
13029,90
13030,89
13031,88
13032,87
13033,86
13034,85
13035,84
13036,83
13037,82
13038,81
13039,80
13040,79
13041,78
13042,77
13043,76
13044,75
13045,74
13046,73
13047,72
13048,71
13049,70
13050,69
13051,68
13052,67
13053,66
13054,65
13055,64
13056,63
13057,62
13058,61
13059,60
13060,59
13061,58
13062,57
13063,56
13064,55
13065,54
13066,53
13067,52
13068,51
13069,50
13070,49
13071,48
13072,47
13073,46
13074,45
13075,44
13076,43
13077,42
13078,41
13079,40
13080,39
13081,38
13082,37
13083,36
13084,35
13085,34
13086,33
13087,32
13088,31
13089,30
13090,29
13091,28
13092,27
13093,26
13094,25
13095,24
13096,23
13097,22
13098,21
13099,20
13100,19
13101,18
13102,17
13103,16
13104,15
13105,14
13106,13
13107,12
13108,11
13109,10
13110,9
13111,8
13112,7
13113,6
13114,5
13115,4
13116,3
13117,2
13118,1
13119,0
13120,312
13121,311
13122,310
13123,309
13124,308
13125,307
13126,306
13127,305
13128,304
13129,303
13130,302
13131,301
13132,300
13133,299
13134,298
13135,297
13136,296
13137,295
13138,294
13139,293
13140,292
13141,291
13142,290
13143,289
13144,288
13145,287
13146,286
13147,285
13148,284
13149,283
13150,282
13151,281
13152,280
13153,279
13154,278
13155,277
13156,276
13157,275
13158,274
13159,273
13160,272
13161,271
13162,270
13163,269
13164,268
13165,267
13166,266
13167,265
13168,264
13169,263
13170,262
13171,261
13172,260
13173,259
13174,258
13175,257
13176,256
13177,255
13178,254
13179,253
13180,252
13181,251
13182,250
13183,249
13184,248
13185,247
13186,246
13187,245
13188,244
13189,243
13190,242
13191,241
13192,240
13193,239
13194,238
13195,237
13196,236
13197,235
13198,234
13199,233
13200,232
13201,231
13202,230
13203,229
13204,228
13205,227
13206,226
13207,225
13208,224
13209,223
13210,222
13211,221
13212,220
13213,219
13214,218
13215,217
13216,216
13217,215
13218,214
13219,213
13220,212
13221,211
13222,210
13223,209
13224,208
13225,207
13226,206
13227,205
13228,204
13229,203
13230,202
13231,201
13232,200
13233,199
13234,198
13235,197
13236,196
13237,195
13238,194
13239,193
13240,192
13241,191
13242,190
13243,189
13244,188
13245,187
13246,186
13247,185
13248,184
13249,183
13250,182
13251,181
13252,180
13253,179
13254,178
13255,177
13256,176
13257,175
13258,174
13259,173
13260,172
13261,171
13262,170
13263,169
13264,168
13265,167
13266,166
13267,165
13268,164
13269,163
13270,162
13271,161
13272,160
13273,159
13274,158
13275,157
13276,156
13277,155
13278,154
13279,153
13280,152
13281,151
13282,150
13283,149
13284,148
13285,147
13286,146
13287,145
13288,144
13289,143
13290,142
13291,141
13292,140
13293,139
13294,138
13295,137
13296,136
13297,135
13298,134
13299,133
13300,132
13301,131
13302,130
13303,129
13304,128
13305,127
13306,126
13307,125
13308,124
13309,123
13310,122
13311,121
13312,120
13313,119
13314,118
13315,117
13316,116
13317,115
13318,114
13319,113
13320,112
13321,111
13322,110
13323,109
13324,108
13325,107
13326,106
13327,105
13328,104
13329,103
13330,102
13331,101
13332,100
13333,99
13334,98
13335,97
13336,96
13337,95
13338,94
13339,93
13340,92
13341,91
13342,90
13343,89
13344,88
13345,87
13346,86
13347,85
13348,84
13349,83
13350,82
13351,81
13352,80
13353,79
13354,78
13355,77
13356,76
13357,75
13358,74
13359,73
13360,72
13361,71
13362,70
13363,69
13364,68
13365,67
13366,66
13367,65
13368,64
13369,63
13370,62
13371,61
13372,60
13373,59
13374,58
13375,57
13376,56
13377,55
13378,54
13379,53
13380,52
13381,51
13382,50
13383,49
13384,48
13385,47
13386,46
13387,45
13388,44
13389,43
13390,42
13391,41
13392,40
13393,39
13394,38
13395,37
13396,36
13397,35
13398,34
13399,33
13400,32
13401,31
13402,30
13403,29
13404,28
13405,27
13406,26
13407,25
13408,24
13409,23
13410,22
13411,21
13412,20
13413,19
13414,18
13415,17
13416,16
13417,15
13418,14
13419,13
13420,12
13421,11
13422,10
13423,9
13424,8
13425,7
13426,6
13427,5
13428,4
13429,3
13430,2
13431,1
13432,0
13433,198
13434,197
13435,196
13436,195
13437,194
13438,193
13439,192
13440,191
13441,190
13442,189
13443,188
13444,187
13445,186
13446,185
13447,184
13448,183
13449,182
13450,181
13451,180
13452,179
13453,178
13454,177
13455,176
13456,175
13457,174
13458,173
13459,172
13460,171
13461,170
13462,169
13463,168
13464,167
13465,166
13466,165
13467,164
13468,163
13469,162
13470,161
13471,160
13472,159
13473,158
13474,157
13475,156
13476,155
13477,154
13478,153
13479,152
13480,151
13481,150
13482,149
13483,148
13484,147
13485,146
13486,145
13487,144
13488,143
13489,142
13490,141
13491,140
13492,139
13493,138
13494,137
13495,136
13496,135
13497,134
13498,133
13499,132
13500,131
13501,130
13502,129
13503,128
13504,127
13505,126
13506,125
13507,124
13508,123
13509,122
13510,121
13511,120
13512,119
13513,118
13514,117
13515,116
13516,115
13517,114
13518,113
13519,112
13520,111
13521,110
13522,109
13523,108
13524,107
13525,106
13526,105
13527,104
13528,103
13529,102
13530,101
13531,100
13532,99
13533,98
13534,97
13535,96
13536,95
13537,94
13538,93
13539,92
13540,91
13541,90
13542,89
13543,88
13544,87
13545,86
13546,85
13547,84
13548,83
13549,82
13550,81
13551,80
13552,79
13553,78
13554,77
13555,76
13556,75
13557,74
13558,73
13559,72
13560,71
13561,70
13562,69
13563,68
13564,67
13565,66
13566,65
13567,64
13568,63
13569,62
13570,61
13571,60
13572,59
13573,58
13574,57
13575,56
13576,55
13577,54
13578,53
13579,52
13580,51
13581,50
13582,49
13583,48
13584,47
13585,46
13586,45
13587,44
13588,43
13589,42
13590,41
13591,40
13592,39
13593,38
13594,37
13595,36
13596,35
13597,34
13598,33
13599,32
13600,31
13601,30
13602,29
13603,28
13604,27
13605,26
13606,25
13607,24
13608,23
13609,22
13610,21
13611,20
13612,19
13613,18
13614,17
13615,16
13616,15
13617,14
13618,13
13619,12
13620,11
13621,10
13622,9
13623,8
13624,7
13625,6
13626,5
13627,4
13628,3
13629,2
13630,1
13631,0
13632,361
13633,360
13634,359
13635,358
13636,357
13637,356
13638,355
13639,354
13640,353
13641,352
13642,351
13643,350
13644,349
13645,348
13646,347
13647,346
13648,345
13649,344
13650,343
13651,342
13652,341
13653,340
13654,339
13655,338
13656,337
13657,336
13658,335
13659,334
13660,333
13661,332
13662,331
13663,330
13664,329
13665,328
13666,327
13667,326
13668,325
13669,324
